,TradingDate,BaseStockCode,BaseClosePrice,BaseColorID,ClosePrice,ColorID,StatusID,FirstTradingDate,DueDate,ExercisePrice,ConversionRate,RemainDays,AnnualizedSigma,PriceOfCall,PriceOfPut,ticker
107,2024-02-27 17:00:00,FPT,108500,1,3620,0,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,159,0.2021,10717.4124,-0.0001,CFPT2310
108,2024-02-26 17:00:00,FPT,107900,-1,3620,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,160,0.20220000000000002,10598.7666,0.0,CFPT2310
109,2024-02-25 17:00:00,FPT,108000,1,3550,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,161,0.2024,10620.1201,0.0001,CFPT2310
110,2024-02-22 17:00:00,FPT,103900,-1,3450,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,164,0.199,9804.1807,-0.0001,CFPT2310
111,2024-02-21 17:00:00,FPT,104600,-1,3290,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,165,0.1993,9945.5334,0.0,CFPT2310
112,2024-02-20 17:00:00,FPT,105900,1,3400,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,166,0.1988,10206.8863,-0.0002,CFPT2310
113,2024-02-19 17:00:00,FPT,104300,-1,3320,0,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,167,0.19870000000000002,9888.2394,-0.0001,CFPT2310
114,2024-02-18 17:00:00,FPT,105000,-1,3320,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,168,0.1986,10029.5916,-0.0001,CFPT2310
115,2024-02-15 17:00:00,FPT,105100,1,3270,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,171,0.1986,10053.6487,-0.0002,CFPT2310
116,2024-02-14 17:00:00,FPT,104000,-1,3230,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,172,0.1985,9835.0004,0.0,CFPT2310
117,2024-02-06 17:00:00,FPT,104900,1,3320,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,180,0.1983,10025.8099,-0.0001,CFPT2310
118,2024-02-05 17:00:00,FPT,104100,1,3230,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,181,0.19820000000000002,9867.1604,-0.0002,CFPT2310
119,2024-02-04 17:00:00,FPT,103500,1,3200,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,182,0.1981,9748.5108,-0.0002,CFPT2310
120,2024-02-01 17:00:00,FPT,102000,1,3030,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,185,0.19790000000000002,9452.5603,-0.0004,CFPT2310
121,2024-01-31 17:00:00,FPT,99900,1,2890,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,186,0.197,9033.91,-0.0005,CFPT2310
122,2024-01-30 17:00:00,FPT,95700,1,2420,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,187,0.1923,8195.2593,-0.0002,CFPT2310
123,2024-01-29 17:00:00,FPT,95600,-1,2410,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,188,0.19240000000000002,8176.6086,-0.00030000000000000003,CFPT2310
124,2024-01-28 17:00:00,FPT,95900,0,2430,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,189,0.1937,8237.9579,-0.0002,CFPT2310
125,2024-01-25 17:00:00,FPT,95900,1,2400,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,192,0.1938,8242.0042,-0.0002,CFPT2310
126,2024-01-24 17:00:00,FPT,95100,1,2410,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,193,0.19460000000000002,8083.3538,0.0008,CFPT2310
127,2024-01-23 17:00:00,FPT,95000,-1,2540,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,194,0.19460000000000002,8064.7017,0.0009000000000000001,CFPT2310
128,2024-01-22 17:00:00,FPT,95600,-1,2550,0,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,195,0.1945,8186.0493,0.0002,CFPT2310
129,2024-01-21 17:00:00,FPT,96400,1,2550,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,196,0.1943,8347.3967,-0.0005,CFPT2310
130,2024-01-18 17:00:00,FPT,96300,1,2520,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,199,0.19440000000000002,8331.4394,-0.0005,CFPT2310
131,2024-01-17 17:00:00,FPT,95600,-1,2450,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,200,0.19490000000000002,8192.7877,0.0004,CFPT2310
132,2024-01-16 17:00:00,FPT,95700,0,2550,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,201,0.1953,8214.1344,0.0004,CFPT2310
133,2024-01-15 17:00:00,FPT,95700,1,2700,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,202,0.1955,8215.4815,0.00030000000000000003,CFPT2310
134,2024-01-14 17:00:00,FPT,95400,1,2460,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,203,0.1958,8156.8291,0.0011,CFPT2310
135,2024-01-11 17:00:00,FPT,94700,-1,2430,0,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,206,0.1957,8020.8699,0.0026000000000000003,CFPT2310
136,2024-01-10 17:00:00,FPT,95000,1,2430,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,207,0.1957,8082.2153,0.0018000000000000002,CFPT2310
137,2024-01-09 17:00:00,FPT,94700,-1,2400,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,208,0.1957,8023.5623,0.0026000000000000003,CFPT2310
138,2024-01-08 17:00:00,FPT,96600,-1,2600,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,209,0.19460000000000002,8404.9036,-0.0014,CFPT2310
139,2024-01-07 17:00:00,FPT,97300,-1,2680,0,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,210,0.1945,8546.249,-0.0018000000000000002,CFPT2310
140,2024-01-04 17:00:00,FPT,97400,1,2680,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,213,0.1945,8570.2843,-0.0022,CFPT2310
141,2024-01-03 17:00:00,FPT,97200,1,2670,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,214,0.19460000000000002,8531.6294,-0.0022,CFPT2310
142,2024-01-02 17:00:00,FPT,96300,1,2580,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,215,0.19820000000000002,8352.9775,0.0009000000000000001,CFPT2310
143,2024-01-01 17:00:00,FPT,95900,-1,2560,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,216,0.1983,8274.323,0.0022,CFPT2310
144,2023-12-28 17:00:00,FPT,96100,-1,2580,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,220,0.1985,8319.6995,0.0018000000000000002,CFPT2310
145,2023-12-27 17:00:00,FPT,96600,-1,2680,0,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,221,0.19840000000000002,8421.0419,0.0002,CFPT2310
146,2023-12-26 17:00:00,FPT,96900,-1,2680,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,222,0.1983,8482.3848,-0.0005,CFPT2310
147,2023-12-25 17:00:00,FPT,97200,1,2690,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,223,0.1995,8543.7281,-0.0004,CFPT2310
148,2023-12-24 17:00:00,FPT,96000,1,2590,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,224,0.19940000000000002,8305.0753,0.0034000000000000002,CFPT2310
149,2023-12-21 17:00:00,FPT,94600,-1,2460,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,227,0.19890000000000002,8029.1114,0.010700000000000001,CFPT2310
150,2023-12-20 17:00:00,FPT,95100,1,2710,0,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,228,0.19890000000000002,8130.4507,0.0073,CFPT2310
151,2023-12-19 17:00:00,FPT,94700,1,2710,0,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,229,0.19890000000000002,8051.7964,0.0103,CFPT2310
152,2023-12-18 17:00:00,FPT,94600,1,2710,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,230,0.1998,8033.142,0.013900000000000001,CFPT2310
153,2023-12-17 17:00:00,FPT,94000,-1,2440,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,231,0.19970000000000002,7914.4906,0.020300000000000002,CFPT2310
154,2023-12-14 17:00:00,FPT,96200,0,2640,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,234,0.19890000000000002,8358.4971,0.0015,CFPT2310
155,2023-12-13 17:00:00,FPT,96200,1,2600,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,235,0.1993,8359.8394,0.0022,CFPT2310
156,2023-12-12 17:00:00,FPT,95200,-1,2620,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,236,0.1991,8161.1866,0.0079,CFPT2310
157,2023-12-11 17:00:00,FPT,96800,1,2700,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,237,0.1988,8482.5186,-0.0013000000000000002,CFPT2310
158,2023-12-10 17:00:00,FPT,95000,1,2570,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,238,0.19840000000000002,8123.8682,0.0076,CFPT2310
159,2023-12-07 17:00:00,FPT,94200,-1,2650,0,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,241,0.1983,7967.8977,0.015300000000000001,CFPT2310
160,2023-12-06 17:00:00,FPT,94300,-1,2650,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,242,0.19840000000000002,7989.2377,0.0148,CFPT2310
161,2023-12-05 17:00:00,FPT,95000,1,2580,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,243,0.2006,8130.5789,0.0158,CFPT2310
162,2023-12-04 17:00:00,FPT,94800,1,2610,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,244,0.2008,8091.9227,0.0195,CFPT2310
163,2023-12-03 17:00:00,FPT,93600,1,2460,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,245,0.20350000000000001,7853.3031,0.0604,CFPT2310
164,2023-11-30 17:00:00,FPT,92400,1,2360,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,248,0.20320000000000002,7617.3639,0.1023,CFPT2310
165,2023-11-29 17:00:00,FPT,91900,1,2270,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,249,0.2031,7518.7258,0.1254,CFPT2310
166,2023-11-28 17:00:00,FPT,91700,1,2310,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,250,0.20320000000000002,7480.079,0.1395,CFPT2310
167,2023-11-27 17:00:00,FPT,91100,1,2300,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,251,0.2053,7361.4979,0.2194,CFPT2310
168,2023-11-26 17:00:00,FPT,90700,-1,2220,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,252,0.2063,7282.8974,0.2806,CFPT2310
169,2023-11-23 17:00:00,FPT,91200,1,2280,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,255,0.2061,7386.8776,0.2454,CFPT2310
170,2023-11-22 17:00:00,FPT,90800,-1,2300,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,256,0.2061,7308.2553,0.28550000000000003,CFPT2310
171,2023-11-21 17:00:00,FPT,93000,1,2450,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,257,0.2046,7749.4196,0.11180000000000001,CFPT2310
172,2023-11-20 17:00:00,FPT,91900,1,2310,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,258,0.2054,7530.8343,0.1887,CFPT2310
173,2023-11-19 17:00:00,FPT,90700,-1,2420,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,259,0.20520000000000002,7292.2687,0.2854,CFPT2310
174,2023-11-16 17:00:00,FPT,91000,-1,2610,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,262,0.2064,7356.2979,0.3032,CFPT2310
175,2023-11-15 17:00:00,FPT,93000,1,2590,0,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,263,0.21100000000000002,7757.5772,0.24600000000000002,CFPT2310
176,2023-11-14 17:00:00,FPT,92400,-1,2590,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,264,0.22260000000000002,7639.411,0.7429,CFPT2310
177,2023-11-13 17:00:00,FPT,92600,1,2450,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,265,0.2245,7680.8186,0.8139000000000001,CFPT2310
178,2023-11-12 17:00:00,FPT,91400,-1,2390,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,266,0.2242,7442.429,1.0879,CFPT2310
179,2023-11-09 17:00:00,FPT,91500,-1,2360,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,269,0.2247,7466.4937,1.1446,CFPT2310
180,2023-11-08 17:00:00,FPT,92500,-1,2450,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,270,0.2245,7667.585,0.9,CFPT2310
181,2023-11-07 17:00:00,FPT,92600,1,2470,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,271,0.22460000000000002,7688.9173,0.8972,CFPT2310
182,2023-11-06 17:00:00,FPT,88300,-1,2100,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,272,0.2197,6831.2636,1.9079000000000002,CFPT2310
183,2023-11-05 17:00:00,FPT,88500,1,2110,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,273,0.2204,6872.6088,1.9178,CFPT2310
184,2023-11-02 17:00:00,FPT,87000,-1,1910,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,276,0.21980000000000002,6577.4263,2.7307,CFPT2310
185,2023-11-01 17:00:00,FPT,89000,1,2100,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,277,0.21960000000000002,6977.7452,1.715,CFPT2310
186,2023-10-31 17:00:00,FPT,85400,1,1650,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,278,0.21580000000000002,6260.653,3.2887,CFPT2310
187,2023-08-24 17:00:00,FPT,90600,1,2910,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,346,0.2257,7391.1783,3.4608,CFPT2310
188,2023-08-27 17:00:00,FPT,94000,1,2910,0,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,343,0.2286,8065.67,1.9226,CFPT2310
189,2023-08-28 17:00:00,FPT,93600,-1,3140,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,342,0.2285,7984.4919,2.0683,CFPT2310
190,2023-08-29 17:00:00,FPT,96600,1,3130,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,341,0.23040000000000002,8582.2719,1.1724,CFPT2310
191,2023-08-30 17:00:00,FPT,96700,1,3200,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,340,0.23040000000000002,8600.9094,1.1341,CFPT2310
192,2023-09-04 17:00:00,FPT,96800,1,3210,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,335,0.23040000000000002,8614.2081,1.0552,CFPT2310
193,2023-09-05 17:00:00,FPT,99000,1,3350,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,334,0.2313,9052.4727,0.6449,CFPT2310
194,2023-09-06 17:00:00,FPT,97900,-1,3200,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,333,0.2316,8831.3675,0.865,CFPT2310
195,2023-09-07 17:00:00,FPT,97600,-1,3210,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,332,0.2305,8770.026,0.8486,CFPT2310
196,2023-09-10 17:00:00,FPT,97400,-1,3160,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,329,0.2305,8726.0648,0.8649,CFPT2310
197,2023-09-11 17:00:00,FPT,98900,1,3310,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,328,0.231,9024.4817,0.6075,CFPT2310
198,2023-09-12 17:00:00,FPT,98000,-1,3220,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,327,0.23120000000000002,8843.3175,0.7695000000000001,CFPT2310
199,2023-09-13 17:00:00,FPT,95900,-1,3050,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,326,0.2323,8422.5723,1.3508,CFPT2310
200,2023-09-14 17:00:00,FPT,97500,1,3110,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,325,0.2326,8740.8386,0.9438000000000001,CFPT2310
201,2023-09-17 17:00:00,FPT,96900,-1,3010,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,322,0.23270000000000002,8616.9733,1.0589,CFPT2310
202,2023-09-18 17:00:00,FPT,98400,1,3210,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,321,0.2326,8915.3144,0.7268,CFPT2310
203,2023-09-19 17:00:00,FPT,98500,1,3260,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,320,0.2325,8933.9562,0.6960000000000001,CFPT2310
204,2023-09-20 17:00:00,FPT,96800,-1,3040,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,319,0.2333,8593.0243,1.0917000000000001,CFPT2310
205,2023-09-21 17:00:00,FPT,96700,-1,2930,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,318,0.2328,8571.6731,1.0683,CFPT2310
206,2023-09-24 17:00:00,FPT,94300,-1,2950,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,315,0.23420000000000002,8088.5264,1.9055,CFPT2310
207,2023-09-25 17:00:00,FPT,93500,-1,2730,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,314,0.2343,7927.5305,2.238,CFPT2310
208,2023-09-26 17:00:00,FPT,94300,1,2680,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,313,0.2341,8085.8182,1.8539,CFPT2310
209,2023-09-27 17:00:00,FPT,94000,-1,2770,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,312,0.2338,8024.5556,1.9200000000000002,CFPT2310
210,2023-09-28 17:00:00,FPT,92800,-1,2670,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,311,0.23190000000000002,7783.5045,2.1978,CFPT2310
211,2023-10-01 17:00:00,FPT,93200,1,2670,0,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,308,0.2315,7859.2302,1.9109,CFPT2310
212,2023-10-02 17:00:00,FPT,92200,-1,2630,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,307,0.22760000000000002,7657.8678,1.8780000000000001,CFPT2310
213,2023-10-03 17:00:00,FPT,92500,1,2580,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,306,0.22310000000000002,7715.9759,1.3154000000000001,CFPT2310
214,2023-10-04 17:00:00,FPT,91600,-1,2560,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,305,0.2233,7534.959,1.6284,CFPT2310
215,2023-10-05 17:00:00,FPT,92700,1,2860,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,304,0.22340000000000002,7753.2499,1.2494,CFPT2310
216,2023-10-08 17:00:00,FPT,95600,1,2860,0,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,301,0.22390000000000002,8328.6104,0.6007,CFPT2310
217,2023-10-09 17:00:00,FPT,96300,1,3140,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,300,0.22130000000000002,8467.0704,0.39130000000000004,CFPT2310
218,2023-10-10 17:00:00,FPT,97000,1,2980,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,299,0.22130000000000002,8605.6614,0.3128,CFPT2310
219,2023-10-11 17:00:00,FPT,96400,-1,3090,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,298,0.2174,8484.2693,0.25170000000000003,CFPT2310
220,2023-10-12 17:00:00,FPT,96100,-1,3000,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,297,0.2167,8422.9413,0.255,CFPT2310
221,2023-10-15 17:00:00,FPT,96800,1,3060,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,294,0.2167,8558.8846,0.19240000000000002,CFPT2310
222,2023-10-16 17:00:00,FPT,93100,-1,2790,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,293,0.22,7818.1413,0.7811,CFPT2310
223,2023-10-17 17:00:00,FPT,93000,-1,2490,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,292,0.22,7796.8201,0.7914,CFPT2310
224,2023-10-18 17:00:00,FPT,92000,-1,2580,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,291,0.2199,7595.6998,1.0033,CFPT2310
225,2023-10-19 17:00:00,FPT,92900,1,2560,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,290,0.22,7774.1558,0.7917000000000001,CFPT2310
226,2023-10-22 17:00:00,FPT,91000,-1,2420,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,287,0.2192,7390.5361,1.1696,CFPT2310
227,2023-10-23 17:00:00,FPT,92000,1,2490,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,286,0.2132,7588.6042,0.5707,CFPT2310
228,2023-10-24 17:00:00,FPT,90900,-1,2540,1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,285,0.21000000000000002,7367.2988,0.5985,CFPT2310
229,2023-10-25 17:00:00,FPT,86800,-1,2030,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,284,0.21330000000000002,6547.5788,2.2114,CFPT2310
230,2023-10-26 17:00:00,FPT,87000,1,2020,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,283,0.2132,6586.1026,2.0687,CFPT2310
231,2023-10-29 17:00:00,FPT,85000,-1,1860,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,280,0.21300000000000002,6183.2317,3.1989,CFPT2310
232,2023-10-30 17:00:00,FPT,83000,-1,1560,-1,2,2023-08-24 17:00:00,2024-08-04 17:00:00,56000,5,279,0.2141,5783.9899,5.2913,CFPT2310
0,2024-03-13 17:00:00,FPT,117000,0,2790,1,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,4,0.20720000000000002,12205.5215,0.0,CFPT2311
1,2024-03-12 17:00:00,FPT,117000,1,2750,1,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,5,0.20720000000000002,12206.9017,0.0,CFPT2311
2,2024-03-11 17:00:00,FPT,111900,1,2360,1,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,6,0.2029,11188.2817,0.0,CFPT2311
3,2024-03-10 17:00:00,FPT,110000,0,2200,1,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,7,0.2029,10809.6615,0.0,CFPT2311
4,2024-03-07 17:00:00,FPT,110000,-1,2010,-1,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,10,0.20320000000000002,10813.7996,0.0,CFPT2311
5,2024-03-06 17:00:00,FPT,111300,1,2280,1,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,11,0.2029,11075.1782,0.0,CFPT2311
6,2024-03-05 17:00:00,FPT,109100,-1,2040,-1,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,12,0.2021,10636.5573,0.0,CFPT2311
7,2024-03-04 17:00:00,FPT,110700,-1,2200,0,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,13,0.2016,10957.9361,0.0,CFPT2311
8,2024-03-03 17:00:00,FPT,111400,1,2200,-1,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,14,0.2025,11099.3148,0.0,CFPT2311
9,2024-02-29 17:00:00,FPT,110800,1,2240,1,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,17,0.2026,10983.4492,0.0,CFPT2311
10,2024-02-28 17:00:00,FPT,109000,1,2030,1,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,18,0.2021,10624.8272,0.0,CFPT2311
11,2024-02-27 17:00:00,FPT,108500,1,1880,-1,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,19,0.2021,10526.2045,0.0,CFPT2311
12,2024-02-26 17:00:00,FPT,107900,-1,1890,1,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,20,0.20220000000000002,10407.5822,0.0,CFPT2311
13,2024-02-25 17:00:00,FPT,108000,1,1780,1,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,21,0.2024,10428.9596,0.0,CFPT2311
14,2024-02-22 17:00:00,FPT,103900,-1,1600,-1,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,24,0.199,9613.0905,0.0,CFPT2311
15,2024-02-21 17:00:00,FPT,104600,-1,1680,-1,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,25,0.1993,9754.4673,0.0,CFPT2311
16,2024-02-20 17:00:00,FPT,105900,1,1760,1,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,26,0.1988,10015.8435,0.0,CFPT2311
17,2024-02-19 17:00:00,FPT,104300,-1,1690,-1,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,27,0.19870000000000002,9697.2199,0.0,CFPT2311
18,2024-02-18 17:00:00,FPT,105000,-1,1750,1,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,28,0.1986,9838.5962,0.0,CFPT2311
19,2024-02-15 17:00:00,FPT,105100,1,1600,0,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,31,0.1986,9862.7235,0.0,CFPT2311
20,2024-02-14 17:00:00,FPT,104000,-1,1600,0,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,32,0.1985,9644.0991,0.0,CFPT2311
21,2024-02-06 17:00:00,FPT,104900,1,1600,1,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,40,0.1983,9835.0969,0.0,CFPT2311
22,2024-02-05 17:00:00,FPT,104100,1,1500,1,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,41,0.19820000000000002,9676.4705,0.0,CFPT2311
23,2024-02-04 17:00:00,FPT,103500,1,1410,1,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,42,0.1981,9557.8444,0.0,CFPT2311
24,2024-02-01 17:00:00,FPT,102000,1,1320,1,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,45,0.19790000000000002,9261.9646,0.0,CFPT2311
25,2024-01-31 17:00:00,FPT,99900,1,1080,1,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,46,0.197,8843.3378,0.0,CFPT2311
26,2024-01-30 17:00:00,FPT,95700,1,900,0,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,47,0.1923,8004.7109,0.0,CFPT2311
27,2024-01-29 17:00:00,FPT,95600,-1,900,1,2,2023-09-11 17:00:00,2024-03-17 17:00:00,56000,5,48,0.19240000000000002,7986.0833,0.0,CFPT2311
